a,b,c,d,e,Y
-5.21397,38.3413,-74.252,90.7274,-87.8073,-25.9076
52.6485,-13.7586,-32.1249,9.77067,-14.4121,43.2771
-27.0117,-21.0243,58.226,-55.6669,57.67,3.6197
33.1793,-61.725,-4.89255,-45.2347,43.9473,139.628
67.7516,-61.7231,42.0371,12.7965,-54.0948,-27.8645
-21.861,9.35178,-0.354873,48.3372,93.9183,-145.268
-39.2822,36.3154,-46.6251,57.1004,71.9213,-85.6508
-71.3475,-59.1518,-52.9475,-14.9856,85.6574,209.644
-21.6878,-20.7213,-42.1433,-97.337,86.7608,262.067
-22.2221,0.711537,-99.8042,-64.534,-0.798802,334.076
-97.5409,71.9217,-44.1762,0.0104079,-12.051,49.7847
-56.7664,34.8777,-62.5997,27.4479,23.3905,42.4985
17.7852,76.0512,61.3902,84.1666,-11.7833,-392.359
93.05,-67.585,-22.6656,40.8574,-87.8348,59.9938
74.5994,-69.6352,55.1305,48.0955,-16.8079,-135.344
80.9321,-5.0988,0.560076,-12.3134,-65.0936,21.2038
-84.7031,85.7858,-74.1049,67.2286,40.7681,-76.3383
-26.6354,23.4884,61.8602,-41.7948,-77.2638,-15.7345
42.264,82.1889,-77.8884,-35.1959,-71.0265,122.947
-4.40859,61.979,-88.9639,88.6902,-31.3853,-58.9735
29.1914,-50.7481,-79.8487,-56.4867,-25.6884,336.48
84.6778,99.5115,-18.8413,-20.7073,14.2112,-119.431
-15.6278,43.1753,-12.1669,66.6874,92.232,-207.178
-72.7013,6.73819,-77.5935,-5.5727,98.4842,141.057
1.08918,10.2375,-4.59633,-22.9929,47.1391,11.6774
-79.2495,3.49256,-6.0777,39.8405,41.3817,-46.4033
-46.8128,-68.0115,7.25174,-95.7764,-20.4128,303.65
-72.0943,-85.7916,-2.11327,-34.3737,-61.8216,268.341
-16.384,-43.9008,15.9801,-72.4234,-84.1471,226.827
-38.6461,-4.89076,22.1653,92.1067,69.17,-229.573
34.9487,91.3083,79.4091,28.8239,-49.4145,-332.269
-67.9513,77.5242,77.7796,-90.7755,32.728,-69.3605
17.4289,50.26,-96.2683,-67.5913,40.9996,216.314
41.7345,-80.3399,11.6694,-7.46374,18.5062,70.6134
33.5021,-57.7061,25.0077,-97.9288,62.0787,164.654
51.6339,-60.9355,98.3626,-14.613,-53.5602,-79.4331
-8.37113,-98.9968,-27.1561,37.0925,-31.4363,146.259
9.13882,97.1553,63.1631,-50.6916,84.9217,-218.704
91.7772,38.7071,-7.24358,-62.0189,27.8536,10.2808
4.99388,15.9452,69.8171,35.4301,33.8241,-250.078
-49.0895,86.8701,6.02069,-79.3923,-4.12394,48.352
28.5,-19.7818,-27.4749,-78.804,-71.255,258.035
-18.597,-53.9543,65.8151,-81.5005,-19.1087,123.489
48.4142,29.4814,-8.31591,-64.0823,90.4681,18.355
-44.0049,76.7865,-46.8575,-8.47978,3.80439,24.6435
-47.325,-24.1268,-8.1182,-81.8431,-9.42898,239.647
92.4569,-61.2184,31.8742,22.9209,58.6681,-106.538
-43.2174,-77.4173,-89.7538,9.07084,58.3834,261.98
-9.42567,-32.3404,-37.6786,97.1176,55.1639,-90.4696
10.8588,79.0172,14.2981,94.4235,50.9494,-354.694
42.4835,-40.6228,-2.75196,2.93295,15.805,24.4751
-63.0413,-90.3065,16.2128,-45.0749,-37.2746,239.526
-76.3603,-69.2775,66.3456,11.4782,56.5169,-43.6095
10.6589,98.0526,-53.9762,13.5086,58.3105,-95.7968
22.9949,-55.2582,-78.6047,-43.7506,-7.37871,309.128
44.9287,39.3214,-66.4907,58.0807,11.8086,-66.2285
-4.49845,-74.0693,-99.6925,-11.2956,-8.67364,332.055
-18.9286,81.6535,1.17616,-93.8565,-20.1238,84.7886
83.0499,38.8347,-67.5065,-30.8201,63.6506,54.57
-36.3056,17.9164,95.4707,91.3757,-52.0648,-337.602
-56.3102,49.0146,64.0425,87.273,93.7531,-383.384
15.3089,29.7733,-71.6567,50.7724,-83.5087,43.05
28.9332,76.1694,80.7434,-82.0321,25.4743,-141.447
71.4025,57.0917,-99.9385,41.8137,-17.5729,7.74318
8.51394,-70.9017,31.5538,2.75018,75.8007,-15.4032
95.5396,30.3985,-40.4238,-24.6972,-39.0465,52.7532
-8.48087,-5.08032,-22.4739,61.0425,-37.7392,-37.5216
41.2718,-74.8058,-61.5971,-7.19111,5.80138,215.148
-94.8625,-88.3152,46.6865,66.1571,93.6041,-92.7675
-98.8251,95.4537,47.669,-25.6043,-48.4725,-95.0683
20.0862,-84.5863,-47.1644,77.7537,-15.9142,62.7887
-6.52395,-5.75153,-79.3738,66.1167,45.2874,17.8905
-14.4964,24.9947,89.4237,13.8879,-43.9338,-204.869
64.0905,55.4716,-71.2825,-15.6212,-10.3106,62.8483
-99.4885,-99.0466,-76.2744,-40.8148,-78.7118,471.814
-67.1869,-24.8892,-58.7063,-5.67934,40.082,178.711
68.2176,-82.6888,72.7772,52.4163,-65.162,-128.808
17.034,9.73719,44.6152,5.97399,-78.6397,-77.5768
-19.772,15.7195,71.966,-31.9052,26.0357,-106.832
-44.4353,-80.7429,42.7558,-58.8147,69.2129,127.918
-30.7843,78.3426,51.9965,49.8267,-71.28,-249.456
-14.293,47.5536,-7.76822,-47.6421,88.2813,-2.36677
11.5459,81.0431,84.3252,71.108,-28.1055,-407.03
61.7683,82.2654,24.8039,-1.70045,-91.3534,-144.309
-29.5686,-80.602,62.6268,31.4754,-31.425,-34.8795
52.4219,36.1498,6.54552,-63.7453,10.6139,22.2932
91.3491,-11.288,37.6034,-32.4227,-40.638,-25.1473
86.2066,-5.33399,14.3508,46.8286,-45.9404,-132.698
-45.7304,51.7523,-16.7011,15.8923,52.1842,-73.1114
2.87904,-61.9388,-33.872,20.4556,38.2306,92.6884
-60.4288,32.2265,49.7288,2.6631,-32.5803,-95.0686
-71.6205,93.2613,92.4736,-26.4396,-51.1057,-193.345
-83.037,81.5455,-3.31064,-11.1633,79.4403,-84.2648
-2.37721,73.7707,-7.73633,-71.4478,-9.33471,55.1338
-82.3335,57.9895,-80.8537,-15.1491,35.4513,135.165
1.30772,46.359,-85.6131,-93.1307,69.3691,242.42
-73.8083,36.0172,93.3437,-8.96499,91.0092,-227.873
3.99308,69.8173,33.3781,-2.69562,64.8378,-198.217
-52.0724,48.1697,54.251,-38.887,-95.1209,-16.1748
-67.2161,-0.4871,-1.06306,70.1378,10.8374,-97.9627
-16.3194,-50.3392,46.2204,86.0466,-43.2063,-150.028
-11.4741,39.1819,3.28516,-83.9887,-31.1991,123.742
43.285,-79.5319,-13.6524,15.3348,37.2755,64.5366
99.6343,-99.6597,-99.6465,87.0378,51.7318,86.012
66.7543,-30.4084,16.7613,-78.7217,91.4267,69.9538
28.2481,84.7557,-79.2704,50.3235,-20.9572,-61.8082
53.5663,-90.0101,-90.9308,-88.3927,-57.1765,478.79
44.6686,-41.1074,89.9713,-52.1043,-59.8063,-11.6228
60.6045,-67.2276,81.1671,25.1793,64.2643,-185.07
-73.4436,74.7841,69.063,-29.2533,44.5072,-169.23
47.4644,-93.572,80.6126,75.9198,99.5219,-256.326
-15.8616,-46.0547,-13.554,-66.5721,-57.9035,261.935
-22.2214,11.4416,66.9245,38.4214,-50.4171,-179.808
62.4648,-47.3832,55.6398,-74.8892,-53.0772,94.741
-72.4419,91.9712,42.8466,-40.7961,28.6786,-110.946
-28.9236,-56.9178,-70.9248,99.5729,62.9561,12.1678
5.36287,11.2593,-10.7047,-89.5602,25.7601,159.203
-17.1368,-77.0079,85.7276,17.1295,-41.2785,-59.8708
60.2486,-8.85305,-34.2432,-95.3557,-84.3936,276.95
-52.9858,-37.0181,86.9235,39.7389,49.9627,-193.515
-89.6196,4.0619,-92.3236,-36.534,20.5824,287.489
-38.1491,-20.0082,21.9457,94.6418,48.7073,-201.213
70.6273,-11.7745,71.3726,-50.6264,-48.0928,-40.5323
10.1407,-30.5085,28.4529,-60.033,-11.3277,102.603
54.8216,1.90764,30.8133,34.2859,42.3791,-184.229
74.4001,-34.7585,51.0478,82.6612,13.4317,-259.623
-15.6033,-98.6729,68.8056,84.3453,-38.4424,-126.548
65.1032,-70.6762,72.9859,-72.293,35.0903,36.1949
-66.0661,41.563,61.027,73.4978,27.0403,-296.774
6.01234,5.59882,35.1318,17.13,-90.1458,-61.3065
-45.8016,-43.4911,-44.9622,-81.7018,-14.689,341.903
-27.2919,-72.6333,42.3819,52.4053,16.9742,-74.9551
14.8029,32.4089,69.425,4.78173,93.1857,-253.67
45.7567,-88.6691,-36.7855,-65.5705,-37.5195,319.166
-24.2012,-8.35009,-69.8954,83.6168,60.939,-29.4716
46.4474,-32.7804,5.52292,-98.1844,80.227,150.805
38.3195,-79.1923,-46.7578,-35.9438,2.57068,250.326
-27.4019,-0.851585,-89.9799,37.358,25.5106,110.217
-66.0572,39.6241,-29.7232,37.7485,78.9054,-75.5443
27.2634,-37.8114,-30.6427,-3.23728,-53.2495,135.909
54.3034,52.6696,78.1744,-36.6641,-31.7253,-171.575
53.3001,62.3643,24.0867,-8.22879,8.53799,-154.744
56.4815,-60.6144,-83.4556,-80.3168,-23.7171,386.244
-9.11305,83.5889,-61.1544,55.2589,-22.915,-82.955
-33.4321,79.8441,-76.9126,-62.9047,77.3778,135.59
68.5337,-40.9248,-98.5717,-90.0386,94.3327,332.446
99.2034,24.5547,-12.814,-30.7534,-83.1766,40.9813
79.5934,7.38673,-59.6123,54.3524,47.0263,-67.786
54.1792,-45.0541,65.0874,-41.0336,12.2248,-24.5677
97.2331,-98.5205,33.3989,-78.2303,-56.7657,199.518
41.0907,-58.7904,-37.6379,59.5235,-87.3719,71.2052
-78.044,-86.322,73.0388,23.2553,-81.5922,24.7878
-79.3076,39.0526,41.0118,45.2848,54.0639,-207.577
-83.518,-7.00353,-58.6951,22.0006,53.7991,102.142
21.4038,22.5691,45.1301,81.2606,-92.5046,-234.951
-70.4246,20.0936,-73.7887,-41.5204,-89.7107,289.826
-40.6085,48.2474,-45.4332,56.4335,-93.3837,-8.07951
74.6314,65.7934,-71.7761,25.9065,82.7434,-89.3646
-60.7924,42.3783,-19.388,-43.6909,17.2352,87.8302
-75.9326,82.0249,-39.9568,33.4921,-87.9002,-5.66841
-90.1777,-94.3495,-21.6262,-28.3444,-12.7759,289.874
12.6879,48.4624,-74.6422,44.8716,55.0623,-44.0312
19.2647,85.2447,15.76,99.6745,-69.6553,-312.108
-68.2645,-17.9288,-14.9184,28.5203,-76.1978,84.0269
8.39286,-89.8067,49.8213,29.2477,94.0771,-85.9489
-68.8157,-79.7171,-18.3733,84.4922,92.4317,-25.1244
-6.76442,-9.55742,-45.0473,-11.2337,-69.262,168.592
-74.9526,-37.1284,-99.0153,-79.8478,-87.2168,494.885
1.58505,-45.1461,18.5145,13.7074,-61.4953,35.8748
-6.98198,-58.1656,65.8857,71.8566,-20.3208,-169.382
-7.3469,-19.5365,-18.2661,-50.7176,-19.9217,176.968
91.6877,44.3757,-45.7665,98.7154,97.9936,-268.234
-14.3753,-54.311,-18.7727,67.5457,33.9719,-25.5541
-83.4737,4.32907,24.5532,-18.1142,-92.0618,81.1741
-59.7201,69.0474,75.1392,-95.7498,-56.4285,3.69543
29.5237,66.9479,-15.2832,-30.0539,-25.8548,-8.11677
6.35388,1.38625,84.1817,39.5546,-40.781,-223.934
-41.6865,83.9175,28.5359,-38.2792,55.3992,-108.967
-80.7096,-67.598,-30.5521,-11.8018,87.8995,175.148
81.7751,90.7272,-64.6593,-92.1857,43.595,105.084
-25.6417,-61.514,65.8203,-70.3667,75.587,62.6659
-71.2339,-47.7413,16.6966,-44.3054,-6.46953,164.112
31.083,5.17496,-16.2302,-26.2909,-60.6519,92.7483
36.7798,-53.6719,-40.3758,90.8174,-69.1888,1.74155
40.356,10.5626,17.5737,-46.8892,-7.33409,21.5442
-88.5207,-4.27739,-71.7547,-95.4736,-71.6394,423.167
-81.1276,-91.4655,44.1133,47.3828,-25.0532,12.73
-9.37575,-60.3741,-18.7265,-9.48353,-54.5067,177.761
-71.5121,2.45304,-76.1966,37.3289,91.8923,65.542
90.2402,-17.9214,31.221,51.7329,-63.7879,-149.852
-52.0312,82.2289,-16.3964,67.0257,-87.0269,-130.902
9.93824,-68.1255,-40.1576,94.5187,-70.1241,30.5657
51.4978,56.622,-5.63978,85.4888,73.6352,-302.829
82.5694,96.3446,61.2681,-39.5064,-95.4873,-173.895
-98.4579,47.104,14.9993,-28.152,-15.1878,23.4961
60.7909,18.9757,95.5221,65.3764,-77.6874,-330.601
-10.7683,-1.84603,34.0923,21.7984,15.5191,-108.58
-63.3972,99.9875,-44.6417,21.9087,6.28772,-60.77
-66.6322,-58.8816,19.0305,32.6134,-17.3245,31.966
67.9065,-66.2971,53.2923,-78.2635,-11.9211,105.806
63.1025,-70.3262,33.6509,-25.7232,-34.0737,65.6156
32.2824,-70.8805,39.3152,62.2646,25.1054,-129.003
-62.0184,79.5244,-48.0212,-82.1782,-7.2323,180.413
-48.1715,-67.4719,-54.5174,60.8371,45.2309,89.6445
6.76299,4.39491,-52.9679,99.9888,4.17065,-97.5019
59.192,-98.3168,-85.765,-41.326,43.0077,329.788
99.1666,91.4373,38.8356,-22.7549,14.7945,-227.176
-29.8098,43.1066,-48.3931,-10.4588,-18.8458,83.8031
-93.8464,14.5874,-38.8454,3.29666,-69.553,144.635
-85.679,50.2812,96.8972,91.0693,40.4879,-410.204
-2.90031,62.6921,-59.0028,-67.536,89.0148,108.912
-29.4359,-58.5225,76.5555,-80.7925,64.1143,65.8055
53.4752,83.738,3.24871,-83.9039,26.0165,-9.24067
9.7793,96.1801,-53.5659,82.2902,10.0768,-197.102
-49.3762,37.2081,0.108452,-20.1406,-80.5202,60.9749
9.84887,10.0345,-39.6361,-2.18666,99.5981,6.66063
86.4175,97.5609,-29.7768,71.9042,50.0547,-293.29
27.2924,-23.7752,-22.1016,32.5853,23.5386,-13.2201
-75.4388,18.8445,-98.5283,-15.6561,94.6052,188.542
47.6471,-59.8741,49.0413,-92.9817,-54.2722,169.163
10.5174,82.1851,-46.8478,26.3061,57.2538,-111.295
-72.2372,73.2648,63.7432,6.88946,94.275,-254.731
-71.1485,-5.30245,37.6732,-66.9979,-55.3443,133.924
43.6207,11.4024,13.4161,-43.7559,77.9964,-28.1474
-94.4264,-66.0354,-34.0455,-53.169,-9.58036,322.56
-37.7075,-23.5751,71.701,-14.3835,1.45104,-59.9493
31.103,-48.77,39.7353,22.6515,62.4414,-106.133
-39.587,14.5488,45.2592,20.2856,-52.5648,-95.4121
-73.0269,-55.3221,71.8408,73.6486,-93.7717,-108.638
-68.4512,-31.6349,-96.5308,-91.1399,-7.95299,454.609
-31.5168,49.7743,-43.2544,47.5733,38.7245,-78.566
85.7377,13.7526,72.5732,54.294,-68.0959,-276.376
84.8712,-3.76302,74.5712,-78.5719,-43.3439,-15.732
68.8451,-74.521,36.6683,-34.4189,6.54347,55.5731
-45.2346,20.6617,49.2925,15.6247,90.0993,-181.652
-32.4058,-35.0195,95.4933,16.4117,-13.9171,-144.008
-30.5692,-6.54083,-3.96886,-15.7635,68.2532,26.3628
26.1847,-46.6864,42.6518,93.4583,34.3031,-231.052
40.0023,76.2461,-81.379,-88.0976,17.0666,190.035
-9.80128,-16.3921,-1.10165,17.9437,-26.3554,12.5368
-89.5925,1.29857,2.67083,4.69408,83.0212,-11.5068
62.2237,72.0149,26.6406,13.0834,63.4352,-250.676
-9.14262,86.6569,38.9286,34.5108,-60.8903,-224.402
-58.4472,-52.0157,7.89771,-13.3014,45.6327,91.2224
13.1882,-33.4506,-43.8124,-56.6438,-98.2057,291.65
-23.0676,-46.0861,9.55137,27.1811,-46.4703,34.7956
20.1377,57.2323,-53.7914,-70.1404,98.2446,92.7398
-95.5151,-21.0392,-9.30911,18.3429,-2.9088,70.3492
86.6596,99.4724,-30.7517,-0.136076,40.7026,-151.334
4.31434,68.4671,-79.6768,-64.5825,-0.30406,183.18
41.3189,62.4736,36.7952,68.0365,-53.3287,-283.337
-59.4457,-74.6934,-33.7711,-45.3895,65.0629,256.533
-75.4492,27.2637,3.43632,-29.8256,-46.3825,82.2813
-66.7634,-61.4467,-28.6416,-97.3182,71.4035,327.353
50.6172,-17.4547,69.709,98.2605,70.1502,-369.671
-74.1631,-17.488,-57.4686,52.6163,19.9193,70.1102
-41.5143,-12.5226,-36.7122,-95.6321,42.4788,273.23
60.7312,85.3779,78.3554,16.5833,65.149,-378.898
-89.9418,53.1028,45.0904,-73.024,33.3688,8.28596
-3.8101,-11.6571,35.2009,89.4612,-3.61972,-219.108
-17.7306,-31.3649,-26.3923,58.5776,78.9169,-49.5188
-35.9723,89.5546,-11.3812,-71.6144,75.9924,10.797
-22.451,-59.2417,20.5262,-34.651,-71.7242,163.715
-34.677,-62.3347,-35.9822,27.2473,-25.9243,142.782
-28.8218,30.0342,-3.2268,-10.5488,46.1505,-24.9827
-92.4789,-39.7056,-71.8029,65.7821,21.5524,114.32
55.3527,-34.4676,-46.0963,-49.0338,89.7717,151.175
-0.0919297,-61.2908,-62.419,-75.1669,-75.2424,397.632
65.2156,-81.6327,-39.6301,-87.9177,43.3237,300.044
72.5747,48.0576,-46.6979,38.0509,53.2604,-119.193
-94.1788,68.5004,74.3651,19.663,-67.1103,-188.385
-47.028,78.8713,74.4471,-65.297,-69.5555,-66.6695
-48.6751,-10.7178,78.8544,64.762,40.0494,-259.156
-58.1336,51.4269,14.3381,-42.2076,38.725,-8.49405
41.9443,17.4929,45.1475,-33.6473,45.1454,-99.1778
-56.1089,-19.0374,75.577,-87.7017,76.7968,33.2804
-4.98899,-90.0906,88.8876,-64.643,73.336,35.735
-66.5204,-77.0958,90.5091,36.3817,10.445,-107.283
1.09878,-64.4111,33.2727,-55.2035,-72.1815,171.703
76.0288,94.3373,-40.3076,90.5254,-91.3023,-216.431
38.5447,4.36297,33.8446,33.2584,-96.6809,-102.714
-32.7522,-21.9956,88.9788,1.2611,-85.2957,-79.4361
-21.0416,-99.9516,33.095,56.31,14.48,-27.6162
36.8358,-75.4822,-72.9492,-27.9855,62.8922,248.134
-73.6962,12.6919,67.3594,-17.7219,46.2819,-101.159
-25.7621,31.3371,-30.9237,2.12255,-86.2837,78.0654
-96.658,-43.9835,55.9445,51.7949,-92.3004,-38.6762
3.63007,-81.0791,95.9463,-81.5283,-5.70402,81.6029
-68.0762,-12.8239,-62.6866,79.3773,-66.9898,69.1168
25.3675,-1.10763,88.591,63.8406,-32.0878,-291.405
27.9234,37.3169,-28.7062,-71.2789,-29.839,142.181
16.5265,78.7318,89.9749,-43.7682,87.6529,-264.915
51.6944,-29.9709,-55.3961,28.3034,-45.4386,95.253
-21.63,-52.1085,65.4532,-97.9867,24.6909,129.71
88.4286,22.7631,-1.33096,-86.9048,-8.63099,91.3678
-9.52422,78.7956,46.8805,-76.081,67.9352,-91.6147
-80.1641,-95.1659,6.87995,2.94514,-30.1316,178.968
30.4923,86.0242,-48.5913,67.1865,67.8131,-208.788
-6.16443,58.0239,-1.29793,87.7826,16.7083,-252.089
93.7417,71.9068,21.3216,22.3187,-6.769,-235.453
5.99214,54.1945,-57.2108,30.3781,-26.9259,-8.19939
98.0039,97.5883,58.3697,-40.4484,47.231,-258.745
36.6552,-48.7682,23.7644,-85.6519,-2.90755,166.514
8.24463,-3.91503,-84.2222,-2.06672,-86.0023,221.817
92.6271,58.9753,91.1199,-91.9497,28.8915,-157.35
-27.2846,-39.0379,1.26042,1.0714,8.41588,62.0987
38.5955,-30.5269,-60.6252,-14.0069,-3.87344,170.859
91.9357,95.3971,49.1899,61.5048,19.458,-412.641
23.6054,-0.406642,-54.7992,-0.658036,-76.4876,141.558
-62.3989,-33.8227,-26.998,-27.1512,-42.8212,214.165
-92.6867,68.2439,-72.446,97.0544,-85.4499,-34.9026
-15.0845,15.4243,-44.8822,95.3925,62.8626,-141.421
75.1927,-41.9802,79.4766,69.6162,-34.2803,-254.037
-27.5662,16.0588,-64.5932,59.8292,-28.3611,24.0934
-66.5298,-4.81193,-98.1387,46.6095,-49.8051,179.937
-8.36445,-74.048,95.4877,-3.78776,71.5744,-113.185
-74.34,-80.8237,-54.1903,-4.41632,-7.61527,277.669
12.0968,60.993,8.63824,0.583304,34.5574,-130.259
-4.02287,-31.1951,22.9114,37.7462,-93.6501,-16.7586
-12.4713,-3.77132,29.0319,-73.5426,-33.2932,115.092
-85.7719,19.7048,60.2177,-67.942,-15.2615,41.1629
-17.675,-27.8002,-16.3145,-46.1876,51.5973,141.047
-83.6112,-9.98378,41.0637,55.7349,46.0543,-151.406
42.2637,96.7532,-71.0089,87.2841,93.0421,-239.029
6.80204,25.7586,35.8775,-16.5477,75.8004,-122.491
82.1635,92.6064,-73.9359,-72.2696,-54.6878,138.919
38.8914,63.5865,46.7912,87.7085,-93.621,-317.796
73.9186,80.5209,-57.8839,-42.6268,-25.2335,55.4019
90.9058,-18.5458,-60.8033,91.6379,87.2119,-129.533
81.0751,53.0809,-87.0773,48.8199,-63.6336,-4.6346
-36.6857,30.4391,-69.1903,-86.3344,-89.8148,332.35
36.4955,-90.7445,-75.0999,-65.4439,-31.5671,399.745
54.2842,-19.5798,-93.7622,55.2673,-46.7075,104.468
-40.9416,-86.3286,-92.5882,46.8039,-33.7158,259.625
87.8734,35.9092,28.5967,-15.2411,-24.1534,-114.095
-73.5101,-97.6266,-73.7642,-77.1999,-99.0411,531.023
-40.0527,-17.4508,-70.8723,-48.141,96.6092,225.431
-45.4931,33.0394,-9.46064,-51.7677,78.7638,52.6899
43.2652,36.0623,39.6807,-9.9415,14.2254,-142.809
80.2039,-90.5332,-76.3964,41.9062,86.0575,104.644
-75.1926,47.8174,22.1253,74.7151,-16.2311,-200.729
36.3085,-21.18,24.1295,21.6775,89.7825,-130.889
28.9828,66.4538,77.6831,-35.231,-32.5898,-177.754
-43.7498,-26.466,-18.5683,-29.1764,28.4811,139.375
13.2305,61.4829,15.6312,-20.1372,-70.201,-45.8892
-87.8189,54.5477,63.8357,60.8578,18.7327,-279.291
48.4773,24.8311,-80.7462,5.81625,32.8641,68.1331
44.9977,89.3427,-67.9744,-23.4569,-56.3995,60.8382
-78.7687,93.643,8.27416,91.5404,19.8828,-288.645
74.4363,96.419,-74.1043,4.52883,25.6754,-54.3231
-73.9708,-47.5965,78.5751,-29.6016,-53.6565,41.7281
90.2291,40.4097,51.3318,-82.1058,-49.7258,-24.6121
-69.4901,-30.3444,-59.7664,50.9253,-65.3678,142.221
98.8965,-24.8161,23.4503,24.2561,-71.832,-72.6298
21.303,-45.7323,-23.7435,-47.922,86.122,142.234
48.8995,-87.7158,-40.8253,-0.0911758,98.3883,121.172
92.1446,19.7557,6.73426,-66.9859,53.4737,3.87354
-67.3831,96.6953,-93.3129,90.1572,-66.9211,-45.6152
-70.013,-64.2582,-51.9397,-66.6064,67.1266,323.225
-80.5872,30.8751,-38.5336,36.2799,27.7847,-5.29609
-42.4561,13.1475,71.2856,-98.6094,37.0097,32.1848
-46.9711,39.9194,-54.4227,-4.48733,73.9935,45.5034
-71.3301,-93.9546,-64.7182,41.697,-56.3694,255.269
-84.4139,-95.8567,-68.885,-94.9477,-52.4943,532.305
84.7096,-56.9082,-81.1777,-6.57508,44.9539,180.205
79.0116,-20.4972,79.0612,57.3623,81.1238,-328.449
3.06176,-54.4795,-75.5267,40.4115,21.3908,136.241
-62.7449,6.92918,-27.479,37.7657,52.5485,-20.7126
-99.5143,88.4462,-75.7094,-64.9456,87.3755,157.152
-66.6353,-39.4208,-40.7485,-45.7595,-15.1056,271.397
-53.6421,-5.46192,85.6683,84.0137,-86.9187,-241.217
40.0008,43.0743,-5.71249,12.0162,67.6069,-133.295
-10.6573,-18.5907,-5.05684,23.1084,77.4047,-45.3452
66.815,66.1658,-11.6508,-83.2691,-94.6889,105.4
-50.0696,89.2565,58.2486,35.4164,98.5784,-336.019
87.9854,26.4164,-88.3452,-11.3006,-8.51479,114.683
93.6738,-78.5955,64.0205,44.038,-52.9249,-122.841
-1.19212,-95.6827,13.943,-64.0307,-46.4983,257.589
37.4713,62.8155,5.43701,58.2003,-22.4408,-218.345
-72.0029,-93.392,82.0888,50.1884,-5.58229,-81.62
56.1908,5.4238,-26.6947,-77.0636,-6.87004,164.832
99.9528,-77.0005,-15.5869,-57.8445,26.0657,178.386
-1.35683,-21.1838,-43.0406,-6.74926,98.2182,73.3705
57.3364,-34.18,69.132,0.854392,-0.233214,-122.547
-94.3628,60.4646,62.5705,89.1527,71.614,-365.681
-37.0662,-46.14,-22.5969,-37.1808,96.5528,147.546
74.4275,-20.0792,-30.7987,-75.7663,51.6088,162.489
-47.2472,27.6404,-10.8908,-0.857183,-10.9614,18.3965
37.2021,-58.0356,-41.9105,-51.4324,50.5351,213.589
18.7501,-70.8788,81.2084,-1.82241,-74.8361,-24.7394
75.3104,-85.6279,-28.6775,79.5813,85.7809,-65.8593
-45.555,2.055,37.7201,33.9326,1.05585,-116.189
98.5942,-6.60965,84.3232,88.7492,-79.1881,-337.744
44.6305,60.0209,-53.4587,-8.64405,65.5096,-24.5201
-94.9531,88.1734,-6.1478,83.2117,43.0123,-240.4
6.57127,2.55941,-31.1017,-85.9449,-16.0441,228.29
38.0215,49.2715,-58.7595,-12.8834,47.3969,23.4168
95.453,95.7041,6.98799,16.3972,-68.6329,-194.815
34.3613,-72.7786,88.5548,-73.3492,40.4967,24.8374
91.1129,-19.5889,41.072,-68.9773,-10.396,32.2544
-28.9831,34.0528,81.3778,-55.5908,43.2511,-110.729
51.6109,-43.8297,-90.3032,-27.7849,-60.7911,299.93
-25.1945,6.97037,21.7329,14.8435,-52.5514,-35.9409
4.18554,-93.8809,74.252,10.0546,-26.5452,-20.4869
-12.873,-84.671,72.9599,-78.6817,-42.458,157.357
-37.2919,74.7588,71.7715,6.98537,64.0366,-275.665
-44.826,37.2647,82.2713,-36.528,54.2269,-150.615
95.7981,89.9239,16.5282,-81.2519,-59.666,-24.5459
40.8292,-18.7872,-91.4618,74.7593,82.8517,-4.94044
75.6454,-91.7849,95.9029,-43.0354,66.4529,-59.3496
85.7905,-64.7732,51.7151,-83.7152,-48.1888,127.713
-2.78284,69.1256,8.25692,-84.6051,32.5885,31.2853
60.8972,16.4605,16.9321,44.4192,48.5985,-203.613
23.8913,-60.6239,-48.3215,-90.4404,23.8246,327.351
-4.67501,-62.899,-8.52251,-45.0083,52.5974,164.812
-16.5378,81.67,60.4918,98.6586,-59.7887,-378.959
20.3777,-90.7202,-10.5856,-29.9724,-57.7433,228.303
-41.3808,66.5081,78.932,-0.863224,1.92818,-225.313
-47.4993,72.0239,-82.3365,-48.4942,69.7068,142.339
-71.4109,-59.6069,15.718,80.5672,97.4755,-115.013
94.8389,78.112,-57.8079,14.4758,-4.50871,-74.2186
16.2945,-49.2669,27.05,41.4927,-30.7871,-54.3113
-85.3107,68.5052,-67.3729,98.1482,97.7172,-156.619
-11.846,28.7128,10.5983,-85.4396,91.8053,56.4963
18.3143,-73.7702,-47.6999,-34.0414,-79.4172,299.378
18.4234,-67.3493,49.4112,-41.4481,69.0844,26.6903
-17.2187,34.3285,61.5495,95.2178,56.8108,-374.148
1.02333,-84.6826,26.0666,68.2072,26.5125,-77.4739
60.3893,78.0223,95.4208,-56.5415,-60.7465,-190.46
-89.9378,-62.6662,-99.2295,-49.6747,67.3982,393.732
-89.7706,28.4024,14.4717,31.0175,-53.2585,-45.1811
19.7183,-49.5381,23.058,57.4151,2.66695,-97.5369
63.8503,40.1606,17.1077,-88.9991,44.6255,17.8402
33.9411,49.0603,19.9645,65.3082,14.2463,-260.323
-98.1648,65.6961,90.9187,94.4333,-4.51739,-393.553
25.7723,77.6735,-48.0199,87.7114,-45.139,-169.882
-84.1515,-93.9235,2.22251,-26.8355,91.0409,176.141
